RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5335,15720318,Hargrave,791,France,Male,23,7,98246.53,1,1,1,5694.58,0
5336,15760840,Onio,480,France,Female,37,9,0.0,1,0,0,43143.18,0
5337,15795490,Garcia,801,Spain,Male,40,10,0.0,1,0,0,108978.14,0
5338,15773860,Thomas,692,France,Male,55,1,0.0,2,1,1,15146.14,0
5339,15715945,Mitchell,532,France,Male,26,2,46672.55,2,1,1,71901.4,0
5340,15646830,Hill,739,Spain,Male,52,6,0.0,2,1,0,38119.95,0
5341,15652446,Mitchell,626,Spain,Female,50,1,181618.74,1,1,1,175899.22,1
5342,15746232,Lewis,488,France,Female,51,5,0.0,2,1,1,53515.21,0
5343,15787655,Thompson,606,France,Male,33,6,15479.08,1,0,1,130416.3,0
5344,15765070,Thompson,674,Germany,Female,43,10,0.0,1,1,1,146790.34,0
5345,15758302,Taylor,656,Spain,Female,48,10,0.0,2,0,1,27588.82,0
5346,15740148,Miller,712,Spain,Female,41,5,50100.13,1,1,0,24302.91,1
5347,15669341,He,756,France,Male,42,4,0.0,1,1,0,181802.7,0
5348,15631085,Martin,543,Germany,Male,43,8,14716.02,1,1,0,31615.84,1
5349,15655571,He,647,France,Male,32,2,0.0,2,1,1,110193.38,0
5350,15745787,Jackson,590,Spain,Male,32,4,0.0,1,0,0,120769.85,0
5351,15728308,Williams,528,France,Female,46,4,43947.42,1,0,0,63949.04,0
5352,15605750,Johnson,644,France,Female,32,7,197710.98,1,0,0,96410.2,0
5353,15713931,Martin,691,France,Female,42,7,0.0,3,1,1,60741.46,0
5354,15678768,Bearce,697,France,Male,26,0,74608.2,2,1,1,165402.67,0
5355,15635903,Garcia,611,France,Male,36,5,64703.02,2,1,0,30547.11,0
5356,15763165,Garcia,552,France,Female,54,5,75008.56,2,1,1,60602.02,0
5357,15691036,Jackson,587,France,Male,41,10,41757.38,1,1,1,101326.23,1
5358,15687954,Miller,467,France,Female,50,9,0.0,2,1,0,60012.12,0
5359,15765386,Jones,534,Spain,Male,55,1,161360.53,2,1,0,172416.26,1
5360,15779297,Boni,543,France,Male,48,4,112679.73,2,0,1,179026.85,0
5361,15683014,Miller,731,Spain,Female,43,5,77143.54,2,1,0,161114.16,0
5362,15766251,Johnson,731,Germany,Female,37,2,46132.29,2,0,0,177096.15,0
5363,15717305,Thompson,850,France,Female,36,0,47026.33,1,1,1,86042.06,0
5364,15756410,Jackson,673,France,Male,35,8,0.0,1,1,0,107875.75,0
5365,15632101,Bearce,603,Spain,Female,50,1,0.0,2,0,1,126883.77,1
5366,15602775,Mitchell,651,France,Male,41,3,0.0,2,1,1,156298.33,1
5367,15711497,Hargrave,633,France,Male,47,8,174646.02,3,1,1,69831.87,1
5368,15645619,Obinna,588,France,Female,55,8,0.0,1,1,1,12328.73,0
5369,15776910,Bartlett,681,France,Female,58,7,7436.47,1,1,0,173857.31,1
5370,15750611,Hargrave,668,France,Male,45,3,0.0,2,1,0,154472.47,0
5371,15657124,Obinna,641,Spain,Female,45,0,73882.22,1,1,0,99361.32,0
5372,15665149,Martin,621,Spain,Female,37,10,72267.03,1,1,1,16656.65,0
5373,15626616,Chu,711,Spain,Female,48,10,86328.19,3,1,1,86898.41,0
5374,15785639,Lewis,596,France,Male,30,6,33120.27,2,0,0,10660.85,0
5375,15768171,Johnson,610,Spain,Male,40,1,0.0,1,1,1,108242.21,0
5376,15661799,Jones,696,Germany,Female,28,7,0.0,2,1,0,15032.46,0
5377,15690221,Robinson,748,Spain,Female,26,9,1262.43,1,1,1,148541.85,0
5378,15714879,Obinna,739,Germany,Female,42,9,0.0,1,1,0,24146.31,1
5379,15625479,Miller,624,France,Male,29,10,40181.63,2,1,0,72991.14,0
5380,15777244,Anderson,527,Spain,Male,33,1,0.0,2,0,1,60600.18,0
5381,15699165,Mitchell,621,France,Male,43,9,0.0,1,1,0,42309.72,0
5382,15655863,Mitchell,657,Spain,Male,48,2,0.0,2,1,1,189540.34,0
5383,15773115,Anderson,541,France,Male,58,5,0.0,1,1,1,151038.22,0
5384,15682569,Hill,620,Spain,Male,20,3,0.0,1,0,1,150108.32,0
5385,15746480,Thompson,767,France,Female,30,1,76970.77,2,1,0,78297.22,0
5386,15789052,Martin,664,France,Female,20,0,0.0,1,1,1,145848.1,0
5387,15616351,Jackson,597,Germany,Female,26,2,75642.37,1,1,0,98134.0,1
5388,15735203,Hill,652,Germany,Female,44,3,20073.02,1,1,1,92896.4,0
5389,15644825,Jones,658,Germany,Female,38,8,0.0,1,1,1,163468.68,0
5390,15611349,Lewis,613,France,Male,22,8,1749.67,2,1,0,69407.57,0
5391,15792003,Martin,724,France,Male,42,4,112117.05,3,0,0,18034.23,1
5392,15644254,Obinna,472,France,Male,54,4,0.0,1,1,0,9847.57,1
5393,15638225,Hill,695,France,Female,28,6,0.0,2,1,0,169086.86,1
5394,15612453,Hill,594,Germany,Male,43,7,14645.95,1,1,1,159578.89,1
5395,15749886,Martin,751,France,Male,54,2,0.0,2,0,0,110825.45,0
5396,15749335,Martin,526,France,Male,30,4,0.0,2,1,0,69056.97,0
5397,15677694,White,741,Spain,Female,38,6,99827.99,2,1,1,47073.71,0
5398,15615735,Garcia,573,France,Female,24,10,102134.28,2,0,0,165911.71,0
5399,15746902,Johnson,681,Germany,Male,52,1,0.0,2,1,1,23090.3,0
5400,15647893,White,604,France,Male,43,8,78678.68,1,0,0,169845.34,0
5401,15775745,Martin,759,France,Male,32,2,79217.35,1,1,1,60543.67,0
5402,15727006,Onio,631,Germany,Male,37,6,0.0,1,1,1,43954.92,0
5403,15645066,Bearce,579,France,Male,48,8,52184.31,1,1,0,185803.9,0
5404,15734445,Lewis,785,Germany,Male,23,8,76155.41,1,1,1,78724.59,0
5405,15741407,Jackson,622,Spain,Female,30,2,180799.59,1,0,0,190870.86,0
5406,15754813,Harris,700,Spain,Male,41,1,97885.16,1,1,1,128809.37,0
5407,15610692,Thomas,741,Spain,Female,47,10,49994.57,1,0,0,121054.39,1
5408,15778367,Wilson,564,Germany,Male,43,4,32277.7,2,1,0,76295.19,1
5409,15645541,Chu,690,France,Female,24,4,0.0,2,1,1,52134.01,0
5410,15765129,Robinson,704,France,Female,48,7,0.0,2,1,0,21314.99,0
5411,15666983,Hargrave,499,Germany,Female,50,5,52931.83,2,1,1,117439.43,0
5412,15750655,White,681,Germany,Female,49,6,76136.75,2,1,1,10036.17,1
5413,15753837,Lewis,615,France,Female,39,10,21063.6,2,1,0,81112.2,0
5414,15790359,Mitchell,807,France,Male,33,7,146858.12,2,1,1,171771.55,0
5415,15754978,Brown,734,France,Male,53,8,125243.86,1,1,0,182265.31,0
5416,15720747,Davis,692,France,Male,34,3,103976.17,2,1,0,86346.33,0
5417,15685103,Davis,451,France,Male,40,4,146078.24,1,1,0,70125.79,1
5418,15777597,Hill,693,Germany,Male,48,3,0.0,2,1,1,103273.02,1
5419,15769302,Hill,576,France,Male,51,8,0.0,1,1,0,20602.76,0
5420,15750592,Martin,734,Germany,Male,31,1,45482.28,2,1,1,21703.46,1
5421,15783006,Bartlett,634,Spain,Female,52,7,0.0,1,1,1,7864.9,1
5422,15625566,Boni,599,France,Female,33,10,50487.02,1,1,1,174573.34,0
5423,15673193,Obinna,607,France,Female,47,6,0.0,1,1,0,159136.79,0
5424,15761206,He,614,France,Male,45,6,0.0,1,1,1,51817.73,0
5425,15741417,Obinna,519,Germany,Male,39,7,77428.54,1,1,0,137776.82,0
5426,15721015,Taylor,532,Germany,Male,25,10,0.0,2,0,1,178142.26,0
5427,15772257,Mitchell,617,France,Male,28,10,0.0,2,0,1,162766.66,0
5428,15730956,Hargrave,800,France,Female,48,0,130180.07,2,1,0,38512.07,1
5429,15670744,Bartlett,719,France,Male,43,0,207883.45,1,1,1,59385.64,0
5430,15633455,Thompson,727,Spain,Male,44,6,24255.63,1,1,1,56950.62,0
5431,15759090,Smith,766,France,Female,36,1,40974.56,1,1,0,89180.4,1
5432,15654219,Robinson,677,Spain,Male,35,3,0.0,2,1,1,96517.27,0
5433,15645991,Taylor,605,Germany,Female,43,5,105057.63,1,1,1,57596.42,0
5434,15673616,Chu,610,France,Male,35,4,0.0,1,1,0,170197.48,0
5435,15687438,Hargrave,569,Germany,Female,43,4,0.0,2,1,1,12553.05,0
5436,15716841,Brown,728,France,Female,27,10,0.0,2,0,1,103079.26,0
5437,15740558,Smith,559,France,Male,39,5,0.0,2,1,0,71211.9,0
5438,15769934,Brown,850,France,Male,31,9,0.0,2,1,0,161308.66,0
5439,15658870,Brown,562,France,Male,41,6,31570.53,1,0,1,189276.59,1
5440,15686694,Chu,768,France,Male,28,1,136129.58,1,1,0,22283.3,0
5441,15643856,Brown,769,Germany,Female,51,10,33314.14,1,1,1,89720.2,0
5442,15701407,Thompson,710,Spain,Female,22,3,142892.96,2,1,1,81994.22,0
5443,15631379,Wilson,807,Germany,Female,49,6,77608.23,2,1,0,4171.88,0
5444,15664729,Bearce,630,France,Male,35,4,82589.37,2,0,1,172267.95,1
5445,15759450,Clark,662,Spain,Male,45,10,0.0,1,0,1,41966.14,0
5446,15654353,Jackson,671,France,Male,43,9,14881.08,2,0,0,17321.63,0
5447,15781068,Brown,707,France,Male,33,8,189341.31,1,1,0,181392.59,0
5448,15614031,Jones,473,France,Male,34,5,82308.19,2,0,0,57329.66,0
5449,15665982,He,639,Germany,Male,49,3,0.0,2,1,0,111371.86,0
5450,15636683,Jackson,733,France,Male,40,10,112608.05,2,1,1,113071.65,0
5451,15714091,Onio,613,Germany,Male,36,10,0.0,1,1,0,199932.27,0
5452,15717797,Martin,840,France,Female,35,9,68032.26,1,1,0,165083.03,0
5453,15748690,Hill,662,Germany,Male,36,3,0.0,2,1,1,46278.53,0
5454,15606587,Jones,699,Germany,Male,55,2,17847.55,1,0,0,122217.0,0
5455,15662790,Davis,800,Spain,Female,54,5,85512.94,2,1,1,4900.22,1
5456,15631480,Martin,662,Spain,Female,55,7,0.0,2,1,0,115506.34,0
5457,15751599,Bearce,798,Germany,Female,55,0,0.0,1,1,0,185107.4,1
5458,15623569,Smith,706,France,Male,31,1,0.0,1,0,0,16051.23,0
5459,15611151,Onio,706,Germany,Male,39,3,0.0,1,0,0,20246.41,1
5460,15790246,Obinna,563,France,Female,33,6,146271.85,2,1,0,8501.12,0
5461,15644739,Garcia,757,Spain,Female,47,1,76621.68,1,1,1,114081.33,1
5462,15632954,Anderson,591,Spain,Female,37,10,74479.43,1,1,0,69943.77,1
5463,15709373,Martin,631,France,Female,34,9,23064.91,1,1,1,16903.93,0
5464,15766375,Jones,772,Spain,Male,35,7,27349.97,1,1,1,47238.42,0
5465,15634700,Martin,614,France,Female,31,2,128631.4,1,1,1,181110.44,0
5466,15723728,Miller,683,France,Female,46,1,99210.41,2,1,1,66845.81,0
5467,15798640,Clark,644,Germany,Female,44,6,0.0,2,1,0,31661.71,0
5468,15666788,Smith,648,France,Female,31,10,30066.24,1,1,0,76625.85,0
5469,15671045,Wilson,635,Spain,Female,48,9,61535.34,2,1,1,64742.12,0
5470,15768914,Robinson,549,France,Male,42,8,0.0,2,1,1,131928.87,0
5471,15744972,Jackson,702,Spain,Female,29,3,61652.82,3,0,0,49004.17,1
5472,15727992,Chu,711,Germany,Female,28,1,0.0,2,1,0,1201.12,0
5473,15680059,Harris,593,Spain,Male,29,8,38053.63,2,1,1,149482.2,1
5474,15601881,Williams,607,France,Female,48,9,0.0,1,1,1,100500.76,0
5475,15764109,Boni,738,France,Male,53,4,0.0,1,1,1,42292.97,0
5476,15732702,Obinna,624,Spain,Male,18,9,0.0,2,1,1,84234.91,0
5477,15620789,Taylor,658,Germany,Female,27,6,204520.2,1,1,0,91164.97,0
5478,15726083,Wilson,564,France,Male,51,9,55395.06,2,1,0,181278.21,0
5479,15688059,Jackson,643,Germany,Male,36,4,0.0,1,1,1,3506.31,0
5480,15646151,Martin,565,Spain,Female,49,4,89611.14,3,1,1,185977.18,1
5481,15779992,Williams,591,Germany,Female,39,5,0.0,2,0,1,7239.22,0
5482,15709388,Hill,575,Germany,Male,42,4,0.0,1,1,1,197407.14,0
5483,15798303,Onio,733,Spain,Female,49,7,0.0,1,1,0,101216.35,0
5484,15603262,Harris,521,France,Male,38,10,0.0,1,0,0,88587.01,0
5485,15666981,Thompson,675,Spain,Male,30,10,153034.0,2,1,1,145870.4,0
5486,15720951,White,628,Germany,Male,44,3,129123.62,1,1,1,5539.03,0
5487,15723099,Miller,785,France,Male,34,2,43574.72,2,1,0,166648.37,0
5488,15681972,Lewis,725,France,Male,61,2,0.0,2,0,1,180740.38,0
5489,15675485,Martin,529,France,Male,37,1,39801.62,2,1,0,12898.44,0
5490,15654722,Hargrave,595,Germany,Male,44,7,72038.16,2,0,1,93771.06,0
5491,15689499,Davis,648,Germany,Female,48,6,0.0,2,0,0,71607.26,1
5492,15781890,Brown,595,Spain,Male,51,5,0.0,2,0,1,147685.96,1
5493,15761004,Lewis,738,Spain,Male,50,1,83817.74,2,1,0,152071.74,0
5494,15606901,Boni,666,France,Male,50,1,0.0,2,1,1,118748.78,0
5495,15717473,Harris,631,Germany,Male,38,9,71020.66,2,0,0,163191.45,0
5496,15608597,Jones,745,Germany,Male,46,0,0.0,1,1,0,133386.33,1
5497,15729631,Jackson,535,France,Male,20,9,55148.79,2,1,1,99493.44,0
5498,15663909,Garcia,624,Germany,Female,45,1,197959.8,1,1,1,113024.04,1
5499,15672391,Obinna,674,France,Female,45,8,161740.46,2,0,1,61609.76,1
5500,15739335,Bartlett,636,France,Female,47,0,0.0,1,1,0,89684.55,0
5501,15663293,Bearce,350,France,Male,47,9,0.0,2,1,0,187132.29,1
5502,15756877,Jones,682,Spain,Female,48,3,0.0,1,1,1,149750.31,0
5503,15611874,Thompson,698,Germany,Male,35,1,0.0,2,0,0,44597.08,0
5504,15686402,Miller,551,Germany,Male,36,4,0.0,1,1,1,18353.02,0
5505,15614079,Garcia,438,Germany,Female,46,9,0.0,2,0,1,13805.11,0
5506,15780922,Johnson,584,France,Male,21,7,0.0,1,1,1,170377.03,0
5507,15672779,Anderson,630,France,Female,24,0,124526.75,2,1,0,167141.73,0
5508,15695408,Miller,639,France,Male,33,8,0.0,1,1,0,63908.4,1
5509,15740090,Hill,459,France,Male,34,6,0.0,1,0,0,2373.22,1
5510,15720606,Hargrave,669,Spain,Female,42,4,0.0,1,1,0,85294.58,0
5511,15780572,Davis,749,Germany,Male,60,4,0.0,1,1,1,67010.02,1
5512,15720062,Jones,742,France,Male,34,8,0.0,2,1,0,25545.92,0
5513,15612100,Bartlett,768,France,Male,43,8,135758.96,1,1,1,39600.71,0
5514,15657021,Robinson,532,Germany,Female,22,1,157280.57,1,1,0,120254.91,1
5515,15750872,Hill,735,Germany,Male,34,7,0.0,2,1,1,143723.75,0
5516,15728126,Martin,559,Germany,Female,46,4,0.0,1,1,1,114271.47,1
5517,15794472,White,726,France,Female,35,1,0.0,2,0,1,33421.52,0
5518,15692446,Thomas,578,Germany,Male,33,8,87401.18,2,1,1,62442.0,1
5519,15629437,Thompson,684,France,Female,18,3,123957.88,1,1,1,140955.11,0
5520,15777747,Jones,798,Spain,Female,31,4,0.0,2,0,0,16501.38,0
5521,15751014,White,740,France,Female,50,6,27274.55,2,1,1,136680.34,0
5522,15620862,Garcia,560,France,Male,34,1,167968.3,2,1,0,170946.36,0
5523,15611669,Harris,539,Germany,Female,39,4,70151.58,2,1,0,158452.01,0
5524,15721219,Miller,725,France,Female,31,7,0.0,1,1,1,115123.02,0
5525,15784844,White,777,Germany,Female,36,10,118567.12,2,1,0,178894.76,0
5526,15615916,Robinson,691,France,Male,50,0,38199.88,2,0,1,11592.06,1
5527,15610878,Smith,600,France,Male,34,10,109270.7,1,1,1,106218.14,0
5528,15602985,Garcia,654,Spain,Male,31,7,0.0,2,1,1,154472.81,0
5529,15641235,Williams,691,France,Male,51,1,53121.5,1,0,0,91679.92,0
5530,15618931,Jones,641,France,Male,38,3,0.0,2,0,0,197500.39,0
5531,15692876,Thomas,560,France,Female,36,10,0.0,2,1,1,3661.88,0
5532,15600336,Anderson,753,Spain,Male,40,2,0.0,1,1,1,66377.46,0
5533,15642933,Jackson,832,Germany,Female,49,1,132643.49,2,1,1,178542.47,0
5534,15645536,Martin,788,Spain,Male,40,9,21201.1,2,1,0,33984.52,0
5535,15669504,Robinson,439,Spain,Male,32,9,0.0,1,1,0,91800.44,0
5536,15699214,Thompson,762,Spain,Male,40,1,0.0,1,1,0,148078.43,0
5537,15782220,Thompson,706,France,Female,23,9,60317.14,2,1,1,99849.33,0
5538,15713936,He,586,Spain,Male,29,5,0.0,2,1,1,76377.73,0
5539,15616279,Anderson,459,France,Female,42,2,175922.7,2,1,0,4057.99,1
5540,15799737,Lewis,638,Spain,Male,39,9,0.0,2,1,1,158417.52,0
5541,15703751,Taylor,685,Spain,Male,42,3,180074.4,1,1,1,142410.67,0
5542,15704433,He,542,Germany,Male,43,3,0.0,1,1,1,182080.92,0
5543,15671386,Martin,769,France,Male,47,1,116189.23,1,0,1,181007.96,0
5544,15686124,Johnson,767,Germany,Male,40,3,154915.25,1,0,1,170360.36,0
5545,15705750,Thompson,695,Germany,Male,49,1,0.0,2,0,1,72429.52,0
5546,15677485,Hill,516,France,Female,43,3,6132.72,1,0,0,85852.89,0
5547,15674055,Bearce,624,Spain,Male,44,7,88199.88,2,1,1,184698.91,0
5548,15691911,Lewis,720,Germany,Male,30,8,0.0,3,0,0,29872.04,0
5549,15698618,Taylor,713,France,Male,31,3,64858.73,2,1,0,5110.83,1
5550,15797742,Jackson,582,Germany,Male,33,3,131120.57,1,1,1,128997.42,1
5551,15785100,Thomas,596,Germany,Male,58,6,0.0,2,1,1,66139.36,1
5552,15713892,Harris,579,Spain,Female,52,0,0.0,2,1,1,39044.55,0
5553,15671128,Miller,622,Germany,Female,30,6,76218.24,1,0,1,84394.26,0
5554,15749180,Bartlett,602,France,Male,38,8,138800.93,3,1,0,48782.05,1
5555,15652495,Hill,585,France,Female,31,3,0.0,1,0,1,54502.72,0
5556,15682806,Hargrave,636,France,Female,31,1,30246.78,2,0,1,41562.51,0
5557,15693185,Chu,653,France,Male,49,3,148103.15,2,1,0,152531.66,1
5558,15787902,Obinna,755,Spain,Male,24,1,65661.87,1,0,1,192515.61,0
5559,15783581,Jackson,477,France,Male,43,9,103685.65,1,0,1,127667.52,0
5560,15797478,Thomas,768,France,Male,38,6,0.0,1,0,1,111293.68,1
5561,15770591,Thomas,577,Spain,Female,48,5,110020.86,2,1,0,177606.56,1
5562,15649649,Obinna,830,France,Male,40,10,0.0,2,1,0,4531.12,1
5563,15765596,Johnson,715,France,Female,53,1,0.0,1,0,0,42791.27,0
5564,15764957,Jones,703,Germany,Female,39,5,60483.71,2,1,0,92770.64,1
5565,15775441,Mitchell,639,France,Male,48,8,127754.4,1,0,1,21080.48,0
5566,15695402,Mitchell,850,Germany,Male,41,10,0.0,1,1,0,79053.29,1
5567,15630676,Johnson,647,Spain,Female,39,7,72115.6,2,1,0,76402.92,0
5568,15664093,Onio,796,Spain,Female,51,8,44938.94,1,0,0,189318.67,0
5569,15778836,Chu,594,France,Female,39,4,0.0,2,1,1,32788.53,0
5570,15781871,Bearce,719,France,Male,40,9,112170.88,1,1,1,95174.64,1
5571,15679414,Lewis,834,Germany,Male,32,1,0.0,1,0,1,21609.63,0
5572,15693095,Jackson,567,France,Female,39,4,0.0,2,1,0,157059.86,1
5573,15672307,He,697,France,Female,18,9,0.0,2,0,1,149858.7,0
5574,15695432,Williams,581,France,Male,34,2,0.0,2,1,1,193694.99,0
5575,15631923,Anderson,691,Germany,Female,42,10,119229.55,2,1,1,71604.15,1
5576,15717449,Martin,833,Spain,Male,37,3,137286.29,1,1,0,197909.85,0
5577,15647574,Smith,559,Spain,Male,36,6,0.0,1,1,1,138676.68,0
5578,15774463,Clark,665,Spain,Male,44,1,51611.01,3,1,1,16679.89,0
5579,15721757,Anderson,569,France,Female,54,5,43361.64,1,1,1,8170.19,0
5580,15653664,Wilson,637,Germany,Male,35,10,0.0,1,0,1,24354.25,0
5581,15667384,White,710,France,Male,47,0,70608.42,2,1,0,59.62,0
5582,15631027,Wilson,621,Spain,Female,38,9,124141.25,1,1,1,138583.77,0
5583,15766536,Miller,802,Spain,Female,44,2,0.0,2,0,1,191543.49,1
5584,15634485,Martin,696,Spain,Male,59,10,68141.19,2,1,1,8713.08,1
5585,15750528,Williams,521,Spain,Male,48,6,0.0,1,1,1,39674.51,0
5586,15635554,He,681,Germany,Male,51,10,104659.53,1,1,1,191991.8,1
5587,15646922,Clark,791,Germany,Male,34,4,28614.03,1,1,1,49800.77,0
5588,15613409,Brown,702,Spain,Male,38,7,0.0,2,1,0,171309.36,0
5589,15636639,Miller,675,Germany,Male,28,6,16560.03,1,1,0,39164.97,1
5590,15794699,Onio,621,Spain,Male,32,6,36037.96,1,0,1,193850.32,1
5591,15619692,Obinna,640,Spain,Female,41,0,148480.15,2,1,0,77923.82,1
5592,15689037,Thomas,651,Germany,Female,32,0,121751.57,1,0,1,141233.6,0
5593,15785272,Bearce,412,France,Male,41,5,0.0,1,1,0,188968.44,0
5594,15788487,Robinson,694,France,Male,34,7,0.0,2,1,1,55458.07,0
5595,15618074,Obinna,746,France,Male,40,2,0.0,2,1,1,86354.66,0
5596,15746621,Jones,577,France,Male,45,7,62043.97,2,0,0,54721.99,1
5597,15629963,Onio,672,France,Female,44,7,86998.03,2,1,1,97747.64,0
5598,15652265,Onio,684,Germany,Female,43,0,0.0,2,1,1,181097.25,1
5599,15616061,Hill,728,France,Female,52,10,0.0,1,0,1,39226.06,0
5600,15789298,Chu,651,Spain,Female,20,4,0.0,1,0,0,104493.71,0
5601,15759882,Taylor,702,France,Female,38,8,115751.32,2,1,1,30660.54,0
5602,15791078,Thomas,537,Spain,Male,46,10,0.0,2,1,0,81226.2,0
5603,15713502,Davis,551,France,Female,18,9,0.0,2,1,1,40487.33,0
5604,15622800,Clark,691,Germany,Male,56,9,0.0,1,1,1,45749.49,1
5605,15716192,Harris,627,Germany,Female,35,10,0.0,2,0,1,93996.99,0
5606,15707228,Smith,496,Spain,Male,32,2,0.0,2,0,0,148339.67,0
5607,15788839,Williams,683,Germany,Male,46,8,27880.55,2,1,1,25586.68,1
5608,15628054,Bartlett,526,France,Male,31,10,110119.49,2,1,0,158092.18,0
5609,15776469,Robinson,850,France,Male,52,8,93954.54,2,1,1,197534.62,0
5610,15613233,Robinson,438,France,Female,39,0,181516.84,1,1,1,61022.31,0
5611,15756140,Bearce,655,France,Female,53,1,74139.3,1,1,0,39849.74,0
5612,15665727,Bearce,541,Germany,Male,51,2,102797.96,2,1,1,5518.45,1
5613,15690610,Johnson,738,Germany,Male,40,3,0.0,1,1,1,38733.79,1
5614,15670453,Jones,610,Spain,Male,32,4,45761.0,2,1,1,119732.29,0
5615,15704135,He,748,Spain,Male,56,4,145063.91,2,1,1,169201.85,1
5616,15756904,Smith,724,France,Male,23,9,0.0,1,1,0,1011.86,1
5617,15708464,Taylor,546,France,Male,35,10,0.0,1,1,1,126141.47,0
5618,15613682,Lewis,579,Spain,Male,47,4,0.0,1,1,1,29206.21,0
5619,15754455,Bearce,616,France,Female,24,2,0.0,1,0,1,159825.35,0
5620,15658160,Taylor,643,Germany,Female,26,5,215692.66,1,1,0,43605.85,0
5621,15623666,Jones,630,Germany,Male,37,3,0.0,2,1,0,13403.63,0
5622,15658817,Robinson,720,Germany,Female,41,8,88212.94,1,0,1,196116.26,1
5623,15691198,Hargrave,672,Spain,Male,20,1,129801.57,2,1,0,92969.08,0
5624,15765714,Chu,590,Spain,Female,50,10,0.0,1,0,1,75434.91,0
5625,15641830,Harris,561,Spain,Female,37,0,157788.7,2,0,0,115117.74,0
5626,15610234,Lewis,570,Spain,Male,46,6,0.0,4,0,0,111163.03,0
5627,15657616,Davis,682,Spain,Male,31,8,57377.07,2,1,0,9196.86,1
5628,15609221,Thompson,631,France,Female,35,9,82642.35,1,0,1,69193.18,0
5629,15742482,Thomas,850,Spain,Male,42,8,21347.02,1,1,1,122236.14,0
5630,15792485,Hargrave,649,France,Male,40,2,0.0,2,1,1,188862.36,0
5631,15601051,Bearce,668,Germany,Female,45,10,0.0,1,1,0,130451.08,0
5632,15710529,Bearce,475,France,Male,46,0,0.0,2,1,1,33855.37,0
5633,15676918,Bartlett,520,France,Male,27,8,84864.06,2,1,0,1946.94,0
5634,15678116,Thomas,541,France,Female,40,6,0.0,2,1,1,157270.91,0
5635,15722226,Chu,598,France,Female,37,7,0.0,1,0,1,166466.59,0
5636,15787635,Smith,506,France,Female,42,10,0.0,2,0,0,36673.78,0
5637,15644757,Chu,537,France,Male,35,5,118309.65,2,1,1,64204.87,0
5638,15721008,Chu,714,Spain,Male,39,9,50626.99,2,1,1,157191.76,0
5639,15782329,Brown,566,Spain,Female,58,5,131462.49,2,1,0,136769.85,1
5640,15731379,Davis,646,Spain,Female,27,10,0.0,2,0,0,26449.24,1
5641,15656889,Smith,707,Spain,Female,34,3,134920.1,4,1,1,132709.42,1
5642,15799967,Bartlett,741,Spain,Female,18,1,0.0,1,1,0,141829.19,0
5643,15635944,Harris,678,Spain,Female,33,0,67681.61,2,0,1,197783.58,0
5644,15699555,Robinson,684,Germany,Female,27,5,137706.37,1,1,1,178528.75,0
5645,15638134,Smith,744,Germany,Male,58,8,0.0,1,1,1,7291.25,0
5646,15758395,Anderson,690,Spain,Male,35,9,150337.45,1,0,1,21338.88,0
5647,15625954,Onio,750,France,Male,34,9,0.0,2,1,0,80597.22,0
5648,15786093,Johnson,442,France,Male,45,1,0.0,2,1,0,64115.38,0
5649,15689959,Smith,641,Germany,Male,28,0,0.0,2,1,0,20952.08,1
5650,15604992,Thomas,655,France,Female,46,0,142427.42,1,0,1,151897.6,0
5651,15601961,Martin,638,France,Female,46,6,0.0,2,0,0,58471.54,1
5652,15612497,Hill,661,France,Female,54,0,100739.47,3,1,0,169545.66,0
5653,15763623,Hill,610,Spain,Male,44,8,32074.32,1,0,0,70705.12,0
5654,15786827,Taylor,726,Spain,Male,20,8,154030.59,1,1,1,148950.33,0
5655,15613255,Robinson,598,France,Male,50,10,73615.0,1,0,1,42068.59,0
5656,15735639,Harris,628,France,Female,70,2,0.0,2,0,0,94188.93,1
5657,15648847,Thompson,790,France,Female,38,10,0.0,2,0,1,110823.94,1
5658,15779075,Bearce,776,Germany,Male,39,1,0.0,1,1,1,89447.83,0
5659,15620389,Taylor,665,France,Male,34,8,16540.01,1,1,0,155568.0,0
5660,15775595,Williams,588,France,Male,22,2,0.0,1,1,1,132422.73,0
5661,15723802,Chu,491,France,Female,42,1,0.0,2,1,0,116412.68,0
5662,15661576,Bearce,637,France,Male,33,3,0.0,1,0,1,46294.01,0
5663,15643919,Hargrave,699,France,Female,42,6,94000.31,2,1,0,104957.08,0
5664,15603358,Martin,580,Germany,Male,42,3,0.0,2,1,0,140731.53,0
5665,15688535,Garcia,650,France,Male,57,7,98769.74,1,1,0,188435.69,0
5666,15705982,Williams,616,Germany,Male,34,4,0.0,2,1,1,27743.05,0
